date,continent,arrivals,year,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,lag_12,seasonal_strength,trend_strength,seasonal_peak_year,seasonal_trough_year,spikiness,linearity,curvature,stl_e_acf1,stl_e_acf10
2019-04-01,America_Do_Sul,47859.0,2019,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,75195.0,83232.0,94184.0,52493.0,53895.0,1.0,1.0,10.0,15.0,1.258873745031612e-47,0.9999999999999998,1.1937117960769683e-12,0.23216751654057485,0.1250141082263029
2019-05-01,America_Do_Sul,36775.0,2019,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,47859.0,75195.0,83232.0,55388.0,36630.0,0.9909380760316869,0.5297728726674087,9.0,2.0,387796526275.83716,1.0,8.526512829121202e-13,0.5379076442081994,0.37083343039842626
2019-06-01,America_Do_Sul,43212.0,2019,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,36775.0,47859.0,75195.0,80881.0,30055.0,1.0,1.0,8.0,13.0,2.6189125140414803e-47,1.0,1.3073986337985843e-12,0.1772636843606255,0.4035036393490835
2019-07-01,America_Do_Sul,43584.0,2019,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,43212.0,36775.0,47859.0,94184.0,47611.0,0.9929732349469259,0.35738476322232404,19.0,12.0,138754493394.01926,1.0,1.1368683772161603e-12,-0.07096842220701491,0.46009389753716196
2019-08-01,America_Do_Sul,40830.0,2019,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,43584.0,43212.0,36775.0,83232.0,43606.0,0.9959200417461264,0.46079128683988624,6.0,11.0,100733605609.6035,1.0,7.389644451905042e-13,-0.10280747402615878,0.053629933499462774
2019-09-01,America_Do_Sul,45125.0,2019,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,40830.0,43584.0,43212.0,75195.0,51361.0,0.9934316343436141,0.3389680633952802,5.0,10.0,156122079576.83105,1.0,2.0463630789890885e-12,0.03887513659014998,0.24924716581561918
2019-10-01,America_Do_Sul,45564.0,2019,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,45125.0,40830.0,43584.0,47859.0,52493.0,0.9879690186447592,0.31754097241537127,4.0,9.0,256808597238.89575,0.9999999999999996,1.0800249583553523e-12,0.5823479787867921,0.27196883671657507
2019-11-01,America_Do_Sul,43863.0,2019,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,45564.0,45125.0,40830.0,36775.0,55388.0,1.0,1.0,3.0,8.0,4.906886178847365e-47,1.0,1.2505552149377763e-12,0.2726537449036032,0.10713260855306309
2019-12-01,America_Do_Sul,71733.0,2019,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,43863.0,45564.0,45125.0,43212.0,80881.0,0.9636194329423563,0.2922675615910598,2.0,19.0,8279910698328.614,0.9999999999895135,0.00023151705300961112,-0.037657594644246783,0.025198173646909402
2020-01-01,America_Do_Sul,86087.0,2020,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,71733.0,43863.0,45564.0,43584.0,94184.0,1.0,1.0,1.0,6.0,1.120229117435971e-47,1.0,1.5347723092418164e-12,-0.34141816071907993,0.2628356601919296
2020-02-01,America_Do_Sul,77350.0,2020,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,86087.0,71733.0,43863.0,40830.0,83232.0,0.9892954398622846,0.6105121190175486,24.0,5.0,348774954388.3883,1.0,1.5916157281026244e-12,-0.060434158405234306,0.18375879029271336
2020-03-01,America_Do_Sul,62692.15530408083,2020,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,77350.0,86087.0,71733.0,45125.0,75195.0,0.9971444963812757,0.8542115009142117,11.0,4.0,36627224458.32639,0.9999999999999996,1.7053025658242404e-12,-0.33198812578792897,0.1138288118086651
2020-04-01,America_Do_Sul,50547.44554482453,2020,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,62692.15530408083,77350.0,86087.0,45564.0,47859.0,0.9976163163608286,0.909915760436238,10.0,3.0,29291225428.03731,1.0,1.6484591469634324e-12,-0.0454545454545434,0.007879778407897534
2020-05-01,America_Do_Sul,44650.01111786848,2020,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,50547.44554482453,62692.15530408083,77350.0,43863.0,36775.0,1.0,1.0,9.0,2.0,4.1732345873846303e-47,1.0,1.2505552149377763e-12,0.19429723159351134,0.13178004682622266
2020-06-01,America_Do_Sul,45230.47236622461,2020,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,44650.01111786848,50547.44554482453,62692.15530408083,71733.0,43212.0,1.0,1.0,8.0,1.0,1.576621359496154e-46,1.0,9.663381206337363e-13,0.5491844858548169,0.46277832156712
2020-07-01,America_Do_Sul,51412.97579151301,2020,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,45230.47236622461,44650.01111786848,50547.44554482453,86087.0,43584.0,1.0,1.0,7.0,11.0,8.337678263844694e-47,0.9999999999999996,7.958078640513122e-13,0.4687376637226392,0.5703932781199264
2020-08-01,America_Do_Sul,46711.864876391424,2020,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,51412.97579151301,45230.47236622461,44650.01111786848,77350.0,40830.0,0.9962777049253216,0.8116227439409561,6.0,10.0,20298429834.217205,1.0,9.094947017729282e-13,0.4429733250252857,0.2034085657528892
2020-09-01,America_Do_Sul,47657.40853939359,2020,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,46711.864876391424,51412.97579151301,45230.47236622461,62692.15530408083,45125.0,0.9794790361237657,0.12390693703350675,5.0,9.0,688516486197.4166,1.0,1.4779288903810084e-12,-0.06385475893751955,0.2042919410539448
2020-10-01,America_Do_Sul,50855.51644682775,2020,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,47657.40853939359,46711.864876391424,51412.97579151301,50547.44554482453,45564.0,0.951380672656527,0.0,16.0,8.0,1027719512981.3219,1.0,1.5347723092418164e-12,0.196744819310728,0.2388911673533624
2020-11-01,America_Do_Sul,51365.26514282839,2020,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,50855.51644682775,47657.40853939359,46711.864876391424,44650.01111786848,43863.0,0.9675591079070742,0.023385311584448343,3.0,19.0,1882661738374.709,0.9999999999999996,1.2363443602225743e-12,-0.0017714528981084528,0.23274999893287682
2020-12-01,America_Do_Sul,61797.03827117147,2020,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,51365.26514282839,50855.51644682775,47657.40853939359,45230.47236622461,71733.0,0.9846753936910829,0.0,2.0,6.0,847187348519.9579,1.0,9.094947017729282e-13,-0.472200140801513,0.001263521319050753
2021-01-01,America_Do_Sul,70455.40514184465,2021,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,61797.03827117147,51365.26514282839,50855.51644682775,51412.97579151301,86087.0,0.9538742001083845,0.013666032563173447,1.0,8.0,3196114283063.2085,1.0,1.0800249583553523e-12,-0.024231270574965772,0.13294200537542095
2021-02-01,America_Do_Sul,65986.07341518554,2021,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,70455.40514184465,61797.03827117147,51365.26514282839,46711.864876391424,77350.0,1.0,1.0,12.0,4.0,2.1573556118131154e-46,1.0,1.1297629498585593e-12,0.803475380580511,1.1457571311032293
2021-03-01,America_Do_Sul,62692.15530408083,2021,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,65986.07341518554,70455.40514184465,61797.03827117147,47657.40853939359,62692.15530408083,0.9905530035342442,0.12100222152542706,11.0,3.0,121999269350.61128,1.0,1.2079226507921703e-12,-0.04545454545453981,0.01890687355597431
2021-04-01,America_Do_Sul,50547.44554482453,2021,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,62692.15530408083,65986.07341518554,70455.40514184465,50855.51644682775,50547.44554482453,0.9833345410105637,0.0,10.0,5.0,306915484145.0439,1.0,1.2470025012589758e-12,-0.045454545454542854,0.003311410417979232
2021-05-01,America_Do_Sul,44650.01111786848,2021,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,50547.44554482453,62692.15530408083,65986.07341518554,51365.26514282839,44650.01111786848,1.0,1.0,9.0,1.0,1.1568838776707319e-46,1.0,1.0125233984581428e-12,0.48193363891145774,0.47763129777688196
