date,continent,actual,forecast,error,abs_error,pct_error
2005-06-01,Europa,25828.0,27362.06981862488,-1534.069818624881,1534.069818624881,-5.939561013724953
2005-07-01,Europa,38816.0,30426.65841474247,8389.34158525753,8389.34158525753,21.613101775704685
2005-08-01,Europa,29251.0,35848.91721143311,-6597.917211433109,6597.917211433109,-22.55621076692458
2005-09-01,Europa,23494.0,26591.556899764517,-3097.556899764517,3097.556899764517,-13.184459435449547
2005-10-01,Europa,37636.0,28548.051222997,9087.948777003,9087.948777003,24.146957107564564
2005-11-01,Europa,31945.0,33438.76638417157,-1493.7663841715694,1493.7663841715694,-4.676056923373202
2005-12-01,Europa,38834.0,34812.730256215684,4021.2697437843162,4021.2697437843162,10.355023288315177
2006-01-01,Europa,53790.0,43267.30555463563,10522.694445364366,10522.694445364366,19.56254776977945
2006-02-01,Europa,48266.0,44763.33103346762,3502.6689665323793,3502.6689665323793,7.257011077222847
2006-03-01,Europa,38343.0,42589.99645525096,-4246.996455250963,4246.996455250963,-11.076328026630579
2006-04-01,Europa,33563.0,35632.52674312317,-2069.5267431231696,2069.5267431231696,-6.166095829106961
2006-05-01,Europa,27637.0,30309.41949497471,-2672.4194949747107,2672.4194949747107,-9.669716304138332
2006-06-01,Europa,21987.0,28929.39961570734,-6942.399615707342,6942.399615707342,-31.57501985585729
2006-07-01,Europa,22808.0,31009.766705210655,-8201.766705210655,8201.766705210655,-35.96004342866826
2006-08-01,Europa,26199.0,26229.666190351938,-30.666190351937985,30.666190351937985,-0.11705099565608607
2006-09-01,Europa,23871.0,23753.358487145517,117.64151285448315,117.64151285448315,0.4928218878743377
2006-10-01,Europa,30526.0,29039.349061672132,1486.650938327868,1486.650938327868,4.870113799147835
2006-11-01,Europa,35690.0,27401.191244649817,8288.808755350183,8288.808755350183,23.224457145839683
2006-12-01,Europa,37289.0,36628.529433444106,660.470566555894,660.470566555894,1.7712209138241681
2007-01-01,Europa,38698.0,42667.25986698888,-3969.259866988883,3969.259866988883,-10.257015522737307
2007-02-01,Europa,39868.0,36100.65975544052,3767.3402445594766,3767.3402445594766,9.44953407384237
2007-03-01,Europa,27347.0,35907.25511135219,-8560.255111352191,8560.255111352191,-31.302355327283397
2007-04-01,Europa,31859.0,26976.26102983999,4882.738970160011,4882.738970160011,15.326089865218655
2007-05-01,Europa,20439.0,26021.98389103531,-5582.98389103531,5582.98389103531,-27.315347575885855
2007-06-01,Europa,22862.0,21732.85529619321,1129.144703806789,1129.144703806789,4.938958550462728
2007-07-01,Europa,28920.0,26759.33053506447,2160.6694649355304,2160.6694649355304,7.471194553718985
2007-08-01,Europa,29040.0,28589.986510790757,450.01348920924283,450.01348920924283,1.5496332273045552
2007-09-01,Europa,25252.0,23456.879735565497,1795.120264434503,1795.120264434503,7.108824110702135
2007-10-01,Europa,27612.0,30510.184526826437,-2898.184526826437,2898.184526826437,-10.49610505152266
2007-11-01,Europa,27345.0,26672.974726879398,672.0252731206019,672.0252731206019,2.4575800808945036
2007-12-01,Europa,30355.0,32317.583415725596,-1962.5834157255958,1962.5834157255958,-6.465437047358247
2008-01-01,Europa,42745.0,36570.031063170514,6174.968936829486,6174.968936829486,14.446061379879485
2008-02-01,Europa,41264.0,37985.012042533184,3278.9879574668157,3278.9879574668157,7.946364767028926
2008-03-01,Europa,37937.0,33799.49219707046,4137.50780292954,4137.50780292954,10.90625985958178
2008-04-01,Europa,25165.0,33360.042796724396,-8195.042796724396,8195.042796724396,-32.56524059894455
2008-05-01,Europa,20362.0,22178.48275833564,-1816.4827583356382,1816.4827583356382,-8.920944692739605
2008-06-01,Europa,19592.0,21779.523855903342,-2187.5238559033423,2187.5238559033423,-11.165393302895787
2008-07-01,Europa,29344.0,26219.12526124049,3124.8747387595104,3124.8747387595104,10.649109660439988
2008-08-01,Europa,29547.0,27312.238477202238,2234.761522797762,2234.761522797762,7.563412606348402
2008-09-01,Europa,22204.0,25177.239514587072,-2973.2395145870723,2973.2395145870723,-13.390558073261898
2008-10-01,Europa,23746.0,26632.866527967988,-2886.866527967988,2886.866527967988,-12.157275027238223
2008-11-01,Europa,24704.0,25440.886332105827,-736.886332105827,736.886332105827,-2.9828624194698308
2008-12-01,Europa,29222.0,28740.13661643978,481.8633835602195,481.8633835602195,1.6489746887968635
2009-01-01,Europa,43751.0,36602.98746242357,7148.012537576433,7148.012537576433,16.33794093295338
2009-02-01,Europa,34876.0,37527.18104620733,-2651.1810462073336,2651.1810462073336,-7.60173484977444
2009-03-01,Europa,42478.0,31040.461340952017,11437.538659047983,11437.538659047983,26.925793726277092
2009-04-01,Europa,34715.0,33190.96786604133,1524.0321339586735,1524.0321339586735,4.390125691944904
2009-05-01,Europa,24165.0,27691.9605693782,-3526.9605693781996,3526.9605693781996,-14.595326171645768
2009-06-01,Europa,19396.0,23095.472995327393,-3699.4729953273927,3699.4729953273927,-19.073381085416543
2009-07-01,Europa,22159.0,28319.2367366679,-6160.236736667899,6160.236736667899,-27.800156760990564
2009-08-01,Europa,32648.0,23981.38641163202,8666.613588367982,8666.613588367982,26.54561868527316
2009-09-01,Europa,21876.0,27107.18030866704,-5231.180308667041,5231.180308667041,-23.91287396538234
2009-10-01,Europa,26698.0,25587.128414175753,1110.8715858242467,1110.8715858242467,4.1608794135300275
2009-11-01,Europa,34779.0,26802.709885216358,7976.290114783642,7976.290114783642,22.93421350465408
2009-12-01,Europa,28424.0,34823.3813426698,-6399.381342669803,6399.381342669803,-22.51400697533705
2010-01-01,Europa,32523.0,37476.59902646507,-4953.599026465068,4953.599026465068,-15.23106425134541
2010-02-01,Europa,40123.0,31951.046195917777,8171.953804082223,8171.953804082223,20.36725520046413
2010-03-01,Europa,42901.0,35970.13881502186,6930.861184978137,6930.861184978137,16.155476993492314
2010-04-01,Europa,21929.0,33799.26433604775,-11870.264336047752,11870.264336047752,-54.1304406769472
2010-05-01,Europa,19159.0,19697.078300111232,-538.0783001112322,538.0783001112322,-2.8084884394343765
2010-06-01,Europa,17894.0,19843.513251307046,-1949.5132513070457,1949.5132513070457,-10.894787366195628
2010-07-01,Europa,27234.0,24533.20454433101,2700.795455668991,2700.795455668991,9.916998809095217
2010-08-01,Europa,29796.0,26917.293088557355,2878.706911442645,2878.706911442645,9.661387137342746
2010-09-01,Europa,31929.0,24067.684334556026,7861.315665443974,7861.315665443974,24.621239830386084
2010-10-01,Europa,29723.0,30526.572215953616,-803.5722159536163,803.5722159536163,-2.7035367087898807
2010-11-01,Europa,34581.0,30554.27665092975,4026.7233490702492,4026.7233490702492,11.644323035974233
2010-12-01,Europa,42633.0,33287.19745720727,9345.802542792728,9345.802542792728,21.921522160750424
2011-01-01,Europa,31547.0,45893.22648358207,-14346.226483582068,14346.226483582068,-45.47572347158864
2011-02-01,Europa,38403.0,33210.1368165689,5192.863183431102,5192.863183431102,13.52202479866443
2011-03-01,Europa,40271.0,37940.939430772094,2330.060569227906,2330.060569227906,5.7859516009731715
2011-04-01,Europa,34525.0,31673.07347855938,2851.9265214406187,2851.9265214406187,8.260467839074927
2011-05-01,Europa,23413.0,26897.440596603206,-3484.4405966032064,3484.4405966032064,-14.882503722731844
2011-06-01,Europa,21883.0,23556.49449694397,-1673.4944969439712,1673.4944969439712,-7.647463770707724
2011-07-01,Europa,29667.0,27734.773576004736,1932.2264239952638,1932.2264239952638,6.513049597179572
2011-08-01,Europa,27950.0,31361.154094624355,-3411.154094624355,3411.154094624355,-12.204486921732933
2011-09-01,Europa,23559.0,24824.899449603785,-1265.899449603785,1265.899449603785,-5.3733157163028356
2011-10-01,Europa,31371.0,27606.510767111435,3764.4892328885653,3764.4892328885653,11.99990192498985
