date,continent,actual,forecast
2008-01-01,America_Do_Sul,23497.0,22009.055
2008-02-01,America_Do_Sul,22105.0,21528.285
2008-03-01,America_Do_Sul,26374.0,22612.527
2008-04-01,America_Do_Sul,12779.0,16048.543
2008-05-01,America_Do_Sul,11981.0,12570.279
2008-06-01,America_Do_Sul,12782.0,11915.751
2008-07-01,America_Do_Sul,14527.0,14420.694
2008-08-01,America_Do_Sul,13380.0,13851.373
2008-09-01,America_Do_Sul,14540.0,13922.907
2008-10-01,America_Do_Sul,11306.0,13316.825
2008-11-01,America_Do_Sul,10618.0,11072.882
2008-12-01,America_Do_Sul,14089.0,15338.01
2009-01-01,America_Do_Sul,33011.0,24100.543
2009-02-01,America_Do_Sul,31553.0,30823.324
2009-03-01,America_Do_Sul,32211.0,30740.264
2009-04-01,America_Do_Sul,21551.0,21870.436
2009-05-01,America_Do_Sul,18633.0,21203.447
2009-06-01,America_Do_Sul,14058.0,15482.84
2009-07-01,America_Do_Sul,18689.0,17934.488
2009-08-01,America_Do_Sul,18813.0,16787.781
2009-09-01,America_Do_Sul,21309.0,17965.75
2009-10-01,America_Do_Sul,23450.0,21941.318
2009-11-01,America_Do_Sul,23473.0,23105.992
2009-12-01,America_Do_Sul,24006.0,25377.885
2010-01-01,America_Do_Sul,43373.0,39354.004
2010-02-01,America_Do_Sul,42158.0,42724.86
2010-03-01,America_Do_Sul,43788.0,42459.46
2010-04-01,America_Do_Sul,23795.0,27333.547
2010-05-01,America_Do_Sul,19858.0,20448.459
2010-06-01,America_Do_Sul,13919.0,15861.937
2010-07-01,America_Do_Sul,22357.0,19043.402
2010-08-01,America_Do_Sul,21072.0,22395.125
2010-09-01,America_Do_Sul,20505.0,22656.354
2010-10-01,America_Do_Sul,26575.0,25243.967
2010-11-01,America_Do_Sul,20606.0,24698.375
2010-12-01,America_Do_Sul,36856.0,32234.084
2011-01-01,America_Do_Sul,51592.0,48867.344
2011-02-01,America_Do_Sul,51513.0,47212.758
2011-03-01,America_Do_Sul,39353.0,42971.23
2011-04-01,America_Do_Sul,26584.0,28696.135
2011-05-01,America_Do_Sul,19381.0,20269.256
2011-06-01,America_Do_Sul,17570.0,17920.91
2011-07-01,America_Do_Sul,22797.0,21732.215
2011-08-01,America_Do_Sul,21613.0,21350.998
2011-09-01,America_Do_Sul,24225.0,23929.736
2011-10-01,America_Do_Sul,29669.0,28073.342
2011-11-01,America_Do_Sul,30609.0,27545.148
2011-12-01,America_Do_Sul,39147.0,39961.55
2012-01-01,America_Do_Sul,50531.0,50184.75
2012-02-01,America_Do_Sul,43438.0,46130.44
2012-03-01,America_Do_Sul,54507.0,48244.965
2012-04-01,America_Do_Sul,36055.0,33029.746
2012-05-01,America_Do_Sul,24219.0,26720.797
2012-06-01,America_Do_Sul,20860.0,23785.834
2012-07-01,America_Do_Sul,31485.0,31151.64
2012-08-01,America_Do_Sul,24451.0,28020.951
2012-09-01,America_Do_Sul,29296.0,28518.643
2012-10-01,America_Do_Sul,32318.0,34044.14
2012-11-01,America_Do_Sul,32632.0,36309.137
2012-12-01,America_Do_Sul,46596.0,46193.402
2013-01-01,America_Do_Sul,57967.0,57399.383
2013-02-01,America_Do_Sul,49239.0,51604.367
2013-03-01,America_Do_Sul,58447.0,52064.023
2013-04-01,America_Do_Sul,30833.0,33921.383
2013-05-01,America_Do_Sul,21057.0,24344.984
2013-06-01,America_Do_Sul,21202.0,24635.303
2013-07-01,America_Do_Sul,36304.0,32169.41
2013-08-01,America_Do_Sul,25280.0,26012.408
2013-09-01,America_Do_Sul,20534.0,26516.64
2013-10-01,America_Do_Sul,32991.0,33242.332
2013-11-01,America_Do_Sul,32614.0,34006.234
2013-12-01,America_Do_Sul,40752.0,41665.383
2014-01-01,America_Do_Sul,56328.0,55258.492
2014-02-01,America_Do_Sul,51786.0,54198.145
2014-03-01,America_Do_Sul,29678.0,35441.45
2014-04-01,America_Do_Sul,29039.0,28234.615
2014-05-01,America_Do_Sul,22340.0,25631.398
2014-06-01,America_Do_Sul,64189.0,52139.23
2014-07-01,America_Do_Sul,44229.0,44663.1
2014-08-01,America_Do_Sul,22911.0,29048.28
2014-09-01,America_Do_Sul,28316.0,28689.383
2014-10-01,America_Do_Sul,30634.0,33881.45
2014-11-01,America_Do_Sul,33557.0,35141.848
2014-12-01,America_Do_Sul,70053.0,65214.035
2015-01-01,America_Do_Sul,54343.0,60231.914
2015-02-01,America_Do_Sul,58015.0,56968.59
2015-03-01,America_Do_Sul,58288.0,56093.043
2015-04-01,America_Do_Sul,34921.0,35114.223
2015-05-01,America_Do_Sul,33808.0,30240.088
2015-06-01,America_Do_Sul,26486.0,29945.045
2015-07-01,America_Do_Sul,43284.0,39315.88
2015-08-01,America_Do_Sul,31904.0,36411.824
2015-09-01,America_Do_Sul,27693.0,31016.482
2015-10-01,America_Do_Sul,53034.0,45656.785
2015-11-01,America_Do_Sul,57059.0,55138.945
2015-12-01,America_Do_Sul,61606.0,61955.93
2016-01-01,America_Do_Sul,65204.0,68440.81
2016-02-01,America_Do_Sul,59507.0,61680.473
2016-03-01,America_Do_Sul,55338.0,55760.516
2016-04-01,America_Do_Sul,37198.0,39112.36
2016-05-01,America_Do_Sul,37430.0,36241.137
2016-06-01,America_Do_Sul,37112.0,34067.094
2016-07-01,America_Do_Sul,51784.0,48761.484
2016-08-01,America_Do_Sul,39968.0,41702.58
2016-09-01,America_Do_Sul,46968.0,44244.516
2016-10-01,America_Do_Sul,52998.0,51766.67
2016-11-01,America_Do_Sul,51604.0,53419.14
2016-12-01,America_Do_Sul,62669.0,60559.78
2017-01-01,America_Do_Sul,70064.0,72929.76
2017-02-01,America_Do_Sul,71846.0,68882.336
2017-03-01,America_Do_Sul,63396.0,63023.957
2017-04-01,America_Do_Sul,54284.0,51467.074
2017-05-01,America_Do_Sul,41953.0,41797.61
2017-06-01,America_Do_Sul,34344.0,34910.207
2017-07-01,America_Do_Sul,50676.0,47456.785
2017-08-01,America_Do_Sul,46811.0,46297.45
2017-09-01,America_Do_Sul,47942.0,46988.508
2017-10-01,America_Do_Sul,54451.0,53770.05
2017-11-01,America_Do_Sul,60425.0,59800.453
2017-12-01,America_Do_Sul,88689.0,83620.25
2018-01-01,America_Do_Sul,101656.0,97038.67
2018-02-01,America_Do_Sul,87229.0,86062.97
2018-03-01,America_Do_Sul,79320.0,77868.24
2018-04-01,America_Do_Sul,53895.0,53705.12
2018-05-01,America_Do_Sul,36630.0,36441.926
2018-06-01,America_Do_Sul,30055.0,34462.043
2018-07-01,America_Do_Sul,47611.0,44179.84
2018-08-01,America_Do_Sul,43606.0,44446.52
2018-09-01,America_Do_Sul,51361.0,48069.965
2018-10-01,America_Do_Sul,52493.0,54970.734
2018-11-01,America_Do_Sul,55388.0,55092.656
2018-12-01,America_Do_Sul,80881.0,78752.41
2019-01-01,America_Do_Sul,94184.0,92743.664
2019-02-01,America_Do_Sul,83232.0,84062.16
2019-03-01,America_Do_Sul,75195.0,75633.1
2019-04-01,America_Do_Sul,47859.0,45940.117
2019-05-01,America_Do_Sul,36775.0,32614.15
2019-06-01,America_Do_Sul,43212.0,39332.1
2019-07-01,America_Do_Sul,43584.0,44156.582
2019-08-01,America_Do_Sul,40830.0,40545.95
2019-09-01,America_Do_Sul,45125.0,44424.465
2019-10-01,America_Do_Sul,45564.0,47985.38
2019-11-01,America_Do_Sul,43863.0,48990.766
2019-12-01,America_Do_Sul,71733.0,71717.74
2020-01-01,America_Do_Sul,86087.0,81756.47
2020-02-01,America_Do_Sul,77350.0,78187.76
2020-03-01,America_Do_Sul,34840.0,39976.125
2020-04-01,America_Do_Sul,0.0,5443.7163
2020-05-01,America_Do_Sul,2.0,1266.9344
2020-06-01,America_Do_Sul,0.0,3078.2847
2020-07-01,America_Do_Sul,3.0,1917.693
2020-08-01,America_Do_Sul,11.0,953.45935
2020-09-01,America_Do_Sul,40.0,1445.0299
2020-10-01,America_Do_Sul,404.0,1458.9471
2020-11-01,America_Do_Sul,1621.0,3808.38
2020-12-01,America_Do_Sul,5394.0,4927.034
2021-01-01,America_Do_Sul,5345.0,5900.345
2021-02-01,America_Do_Sul,4701.0,2098.952
2021-03-01,America_Do_Sul,1980.0,3681.3813
2021-04-01,America_Do_Sul,282.0,482.2364
2021-05-01,America_Do_Sul,381.0,305.28107
2021-06-01,America_Do_Sul,619.0,-221.7568
2021-07-01,America_Do_Sul,413.0,1532.5543
2021-08-01,America_Do_Sul,955.0,1877.195
2021-09-01,America_Do_Sul,2106.0,2891.9885
2021-10-01,America_Do_Sul,3610.0,2816.4736
2021-11-01,America_Do_Sul,7817.0,6455.23
2021-12-01,America_Do_Sul,12311.0,11021.701
2022-01-01,America_Do_Sul,26466.0,24187.03
2022-02-01,America_Do_Sul,15680.0,20332.531
2022-03-01,America_Do_Sul,26834.0,24577.727
2022-04-01,America_Do_Sul,25643.0,20952.234
2022-05-01,America_Do_Sul,21586.0,21924.662
2022-06-01,America_Do_Sul,20220.0,24989.83
2022-07-01,America_Do_Sul,27028.0,26219.137
2022-08-01,America_Do_Sul,22712.0,22516.379
2022-09-01,America_Do_Sul,31551.0,29282.4
2022-10-01,America_Do_Sul,36346.0,36122.184
2022-11-01,America_Do_Sul,35375.0,40183.81
2022-12-01,America_Do_Sul,62286.0,56604.89
2023-01-01,America_Do_Sul,95394.0,88916.9
2023-02-01,America_Do_Sul,80242.0,78427.195
2023-03-01,America_Do_Sul,75480.0,75156.38
2023-04-01,America_Do_Sul,44715.0,44756.48
2023-05-01,America_Do_Sul,37842.0,36215.258
2023-06-01,America_Do_Sul,33395.0,34680.074
2023-07-01,America_Do_Sul,50447.0,47538.547
2023-08-01,America_Do_Sul,42539.0,43173.8
2023-09-01,America_Do_Sul,48861.0,49248.53
2023-10-01,America_Do_Sul,54631.0,53763.41
2023-11-01,America_Do_Sul,67445.0,66435.22
2023-12-01,America_Do_Sul,68215.0,74194.53
2002-01-01,Europa,36588.0,36927.63
2002-02-01,Europa,33704.0,35177.246
2002-03-01,Europa,31292.0,34663.945
2002-04-01,Europa,23883.0,25820.166
2002-05-01,Europa,25141.0,24931.629
2002-06-01,Europa,28322.0,25790.955
2002-07-01,Europa,35999.0,34557.82
2002-08-01,Europa,34635.0,33685.195
2002-09-01,Europa,29454.0,27996.018
2002-10-01,Europa,28596.0,28524.836
2002-11-01,Europa,29290.0,31099.686
2002-12-01,Europa,35421.0,35093.715
2003-01-01,Europa,33391.0,34184.113
2003-02-01,Europa,29762.0,31170.666
2003-03-01,Europa,29233.0,29654.045
2003-04-01,Europa,26929.0,25374.062
2003-05-01,Europa,19590.0,21426.264
2003-06-01,Europa,18897.0,20064.135
2003-07-01,Europa,23137.0,24070.824
2003-08-01,Europa,25926.0,26644.342
2003-09-01,Europa,21550.0,22204.846
2003-10-01,Europa,27442.0,26681.475
2003-11-01,Europa,24318.0,26856.057
2003-12-01,Europa,30615.0,30858.602
2004-01-01,Europa,41322.0,37913.766
2004-02-01,Europa,36995.0,35381.395
2004-03-01,Europa,34212.0,33986.246
2004-04-01,Europa,33994.0,31924.314
2004-05-01,Europa,22133.0,22547.62
2004-06-01,Europa,21127.0,20855.39
2004-07-01,Europa,27143.0,27348.092
2004-08-01,Europa,29656.0,28764.213
2004-09-01,Europa,23692.0,23970.521
2004-10-01,Europa,33462.0,31690.035
2004-11-01,Europa,27615.0,29998.912
2004-12-01,Europa,39842.0,37318.215
2005-01-01,Europa,49336.0,45786.734
2005-02-01,Europa,39622.0,39147.875
2005-03-01,Europa,35925.0,35804.895
2005-04-01,Europa,30783.0,30164.826
2005-05-01,Europa,26461.0,25730.773
2005-06-01,Europa,25828.0,23846.848
2005-07-01,Europa,38816.0,37348.273
2005-08-01,Europa,29251.0,30752.258
2005-09-01,Europa,23494.0,23889.527
2005-10-01,Europa,37636.0,35428.355
2005-11-01,Europa,31945.0,32660.576
2005-12-01,Europa,38834.0,39458.51
2006-01-01,Europa,53790.0,50647.535
2006-02-01,Europa,48266.0,45531.688
2006-03-01,Europa,38343.0,37806.98
2006-04-01,Europa,33563.0,33659.863
2006-05-01,Europa,27637.0,28158.63
2006-06-01,Europa,21987.0,23734.445
2006-07-01,Europa,22808.0,24882.498
2006-08-01,Europa,26199.0,28267.08
2006-09-01,Europa,23871.0,25509.268
2006-10-01,Europa,30526.0,32442.621
2006-11-01,Europa,35690.0,34688.11
2006-12-01,Europa,37289.0,38573.18
2007-01-01,Europa,38698.0,38910.137
2007-02-01,Europa,39868.0,40422.7
2007-03-01,Europa,27347.0,33780.207
2007-04-01,Europa,31859.0,29652.484
2007-05-01,Europa,20439.0,23146.223
2007-06-01,Europa,22862.0,21892.82
2007-07-01,Europa,28920.0,28051.809
2007-08-01,Europa,29040.0,28980.72
2007-09-01,Europa,25252.0,26418.865
2007-10-01,Europa,27612.0,29034.832
2007-11-01,Europa,27345.0,29698.533
2007-12-01,Europa,30355.0,31147.062
2008-01-01,Europa,42745.0,40401.7
2008-02-01,Europa,41264.0,42227.246
2008-03-01,Europa,37937.0,36264.598
2008-04-01,Europa,25165.0,26698.865
2008-05-01,Europa,20362.0,21193.14
2008-06-01,Europa,19592.0,19353.365
2008-07-01,Europa,29344.0,27527.283
2008-08-01,Europa,29547.0,29054.307
2008-09-01,Europa,22204.0,23743.688
2008-10-01,Europa,23746.0,26522.201
2008-11-01,Europa,24704.0,26213.25
2008-12-01,Europa,29222.0,30464.012
2009-01-01,Europa,43751.0,41081.176
2009-02-01,Europa,34876.0,37923.684
2009-03-01,Europa,42478.0,40678.26
2009-04-01,Europa,34715.0,33196.785
2009-05-01,Europa,24165.0,24087.676
2009-06-01,Europa,19396.0,20695.879
2009-07-01,Europa,22159.0,24433.336
2009-08-01,Europa,32648.0,29376.46
2009-09-01,Europa,21876.0,22704.496
2009-10-01,Europa,26698.0,27758.219
2009-11-01,Europa,34779.0,31352.61
2009-12-01,Europa,28424.0,30924.518
2010-01-01,Europa,32523.0,34515.426
2010-02-01,Europa,40123.0,37854.23
2010-03-01,Europa,42901.0,40569.617
2010-04-01,Europa,21929.0,25370.734
2010-05-01,Europa,19159.0,19466.713
2010-06-01,Europa,17894.0,18491.602
2010-07-01,Europa,27234.0,25758.191
2010-08-01,Europa,29796.0,30218.322
2010-09-01,Europa,31929.0,29305.676
2010-10-01,Europa,29723.0,30622.783
2010-11-01,Europa,34581.0,34033.33
2010-12-01,Europa,42633.0,39624.51
2011-01-01,Europa,31547.0,33349.043
2011-02-01,Europa,38403.0,39397.51
2011-03-01,Europa,40271.0,40821.184
2011-04-01,Europa,34525.0,33824.55
2011-05-01,Europa,23413.0,24249.293
2011-06-01,Europa,21883.0,22516.297
2011-07-01,Europa,29667.0,29299.072
2011-08-01,Europa,27950.0,29139.287
2011-09-01,Europa,23559.0,25284.336
2011-10-01,Europa,31371.0,30875.848
2011-11-01,Europa,41447.0,38762.06
2011-12-01,Europa,49915.0,46990.08
2012-01-01,Europa,36180.0,36108.664
2012-02-01,Europa,45562.0,43763.2
2012-03-01,Europa,46660.0,46949.242
2012-04-01,Europa,32146.0,32342.898
2012-05-01,Europa,23684.0,25342.225
2012-06-01,Europa,29860.0,30399.057
2012-07-01,Europa,32461.0,32360.701
2012-08-01,Europa,32431.0,31744.1
2012-09-01,Europa,28525.0,28629.469
2012-10-01,Europa,37683.0,35298.184
2012-11-01,Europa,43641.0,43587.895
2012-12-01,Europa,52506.0,51195.19
2013-01-01,Europa,36292.0,39288.473
2013-02-01,Europa,48768.0,49149.016
2013-03-01,Europa,53007.0,50260.586
2013-04-01,Europa,37051.0,38009.707
2013-05-01,Europa,29656.0,29695.945
2013-06-01,Europa,28854.0,29252.717
2013-07-01,Europa,47725.0,40149.43
2013-08-01,Europa,37466.0,39563.19
2013-09-01,Europa,19971.0,22682.049
2013-10-01,Europa,39858.0,38029.2
2013-11-01,Europa,41144.0,42951.473
2013-12-01,Europa,49436.0,48837.09
2014-01-01,Europa,45330.0,46087.64
2014-02-01,Europa,62257.0,57534.062
2014-03-01,Europa,37624.0,41503.824
2014-04-01,Europa,43876.0,41854.38
2014-05-01,Europa,37333.0,37164.902
2014-06-01,Europa,88839.0,75061.086
2014-07-01,Europa,64549.0,61855.34
2014-08-01,Europa,46326.0,47798.84
2014-09-01,Europa,36026.0,35702.98
2014-10-01,Europa,46798.0,46494.633
2014-11-01,Europa,52423.0,51269.59
2014-12-01,Europa,96984.0,86712.38
2015-01-01,Europa,32964.0,35987.387
2015-02-01,Europa,50953.0,50246.027
2015-03-01,Europa,51426.0,49389.74
2015-04-01,Europa,40143.0,42741.61
2015-05-01,Europa,32477.0,33795.918
2015-06-01,Europa,31322.0,32894.7
2015-07-01,Europa,43407.0,40062.72
2015-08-01,Europa,35643.0,37047.953
2015-09-01,Europa,22087.0,27615.178
2015-10-01,Europa,46949.0,46138.69
2015-11-01,Europa,54587.0,55020.465
2015-12-01,Europa,63033.0,62919.008
2016-01-01,Europa,45171.0,43910.72
2016-02-01,Europa,51830.0,49529.086
2016-03-01,Europa,48969.0,47282.492
2016-04-01,Europa,36430.0,36426.242
2016-05-01,Europa,27121.0,29369.291
2016-06-01,Europa,25238.0,25290.533
2016-07-01,Europa,48738.0,46919.707
2016-08-01,Europa,67697.0,59409.04
2016-09-01,Europa,38230.0,39167.113
2016-10-01,Europa,35873.0,38557.027
2016-11-01,Europa,33134.0,35186.496
2016-12-01,Europa,40753.0,40426.324
2017-01-01,Europa,43820.0,45068.957
2017-02-01,Europa,45190.0,45520.01
2017-03-01,Europa,40193.0,42221.445
2017-04-01,Europa,33702.0,34199.79
2017-05-01,Europa,26028.0,25124.973
2017-06-01,Europa,21427.0,22202.777
2017-07-01,Europa,31436.0,31363.443
2017-08-01,Europa,29049.0,32098.328
2017-09-01,Europa,29741.0,30330.72
2017-10-01,Europa,33786.0,34690.7
2017-11-01,Europa,37937.0,35966.184
2017-12-01,Europa,46315.0,45357.645
2018-01-01,Europa,29730.0,32181.01
2018-02-01,Europa,39295.0,39020.555
2018-03-01,Europa,38510.0,39593.06
2018-04-01,Europa,25194.0,26047.795
2018-05-01,Europa,18823.0,20149.46
2018-06-01,Europa,17088.0,18298.914
2018-07-01,Europa,25402.0,25628.756
2018-08-01,Europa,28843.0,28588.043
2018-09-01,Europa,22842.0,24469.432
2018-10-01,Europa,28195.0,30156.357
2018-11-01,Europa,33603.0,33835.426
2018-12-01,Europa,42942.0,42134.812
2019-01-01,Europa,29149.0,30418.053
2019-02-01,Europa,40042.0,41758.09
2019-03-01,Europa,40812.0,39245.32
2019-04-01,Europa,31855.0,29711.52
2019-05-01,Europa,20872.0,21218.059
2019-06-01,Europa,18928.0,19287.588
2019-07-01,Europa,27625.0,26141.395
2019-08-01,Europa,30665.0,29432.91
2019-09-01,Europa,23445.0,24387.002
2019-10-01,Europa,28330.0,28639.865
2019-11-01,Europa,32536.0,32774.117
2019-12-01,Europa,38906.0,39747.324
2020-01-01,Europa,30215.0,30383.148
2020-02-01,Europa,48777.0,43730.277
2020-03-01,Europa,19144.0,22999.373
2020-04-01,Europa,6.0,3924.2148
2020-05-01,Europa,11.0,1554.4855
2020-06-01,Europa,51.0,1316.8983
2020-07-01,Europa,113.0,642.4906
2020-08-01,Europa,650.0,2059.2434
2020-09-01,Europa,845.0,932.0925
2020-10-01,Europa,1624.0,2241.6602
2020-11-01,Europa,1949.0,3195.5203
2020-12-01,Europa,6345.0,6419.6465
2021-01-01,Europa,2871.0,2707.2053
2021-02-01,Europa,1078.0,2565.5898
2021-03-01,Europa,944.0,1140.5851
2021-04-01,Europa,607.0,1089.954
2021-05-01,Europa,692.0,1371.1337
2021-06-01,Europa,866.0,1206.3577
2021-07-01,Europa,2421.0,3059.8376
2021-08-01,Europa,2289.0,2831.0984
2021-09-01,Europa,2215.0,2398.642
2021-10-01,Europa,6508.0,5652.3066
2021-11-01,Europa,5574.0,6206.455
2021-12-01,Europa,9160.0,8557.211
2022-01-01,Europa,9700.0,9734.3955
2022-02-01,Europa,8804.0,9646.923
2022-03-01,Europa,14708.0,13920.108
2022-04-01,Europa,18947.0,17569.174
2022-05-01,Europa,10362.0,10493.903
2022-06-01,Europa,10281.0,11131.066
2022-07-01,Europa,16267.0,16400.85
2022-08-01,Europa,16338.0,15890.377
2022-09-01,Europa,13344.0,14477.208
2022-10-01,Europa,17027.0,16801.656
2022-11-01,Europa,20726.0,19908.338
2022-12-01,Europa,25785.0,25444.838
2023-01-01,Europa,22632.0,24448.207
2023-02-01,Europa,32635.0,28478.646
2023-03-01,Europa,31223.0,30129.793
2023-04-01,Europa,21503.0,21889.766
2023-05-01,Europa,14070.0,16014.726
2023-06-01,Europa,12348.0,12957.093
2023-07-01,Europa,18583.0,18429.855
2023-08-01,Europa,20349.0,19782.527
2023-09-01,Europa,16368.0,18209.6
2023-10-01,Europa,22743.0,21510.885
2023-11-01,Europa,27200.0,27677.791
2023-12-01,Europa,32954.0,32023.625
2002-01-01,Oceania,645.0,666.8677
2002-02-01,Oceania,598.0,595.41223
2002-03-01,Oceania,556.0,597.5267
2002-04-01,Oceania,426.0,504.6902
2002-05-01,Oceania,447.0,485.508
2002-06-01,Oceania,505.0,494.62238
2002-07-01,Oceania,641.0,584.42773
2002-08-01,Oceania,618.0,601.63715
2002-09-01,Oceania,525.0,553.99347
2002-10-01,Oceania,509.0,526.4038
2002-11-01,Oceania,521.0,528.50024
2002-12-01,Oceania,628.0,627.0516
2003-01-01,Oceania,555.0,583.02075
2003-02-01,Oceania,756.0,735.3147
2003-03-01,Oceania,504.0,569.0647
2003-04-01,Oceania,439.0,482.4441
2003-05-01,Oceania,588.0,539.268
2003-06-01,Oceania,472.0,501.10938
2003-07-01,Oceania,430.0,471.8633
2003-08-01,Oceania,481.0,495.00912
2003-09-01,Oceania,498.0,533.2186
2003-10-01,Oceania,648.0,593.8197
2003-11-01,Oceania,510.0,568.92236
2003-12-01,Oceania,601.0,610.0458
2004-01-01,Oceania,584.0,577.8886
2004-02-01,Oceania,1083.0,1072.468
2004-03-01,Oceania,572.0,649.8518
2004-04-01,Oceania,543.0,507.05878
2004-05-01,Oceania,857.0,769.77
2004-06-01,Oceania,673.0,650.87555
2004-07-01,Oceania,554.0,582.3901
2004-08-01,Oceania,581.0,549.87714
2004-09-01,Oceania,630.0,577.2301
2004-10-01,Oceania,897.0,725.37915
2004-11-01,Oceania,661.0,663.0995
2004-12-01,Oceania,901.0,881.7533
2005-01-01,Oceania,688.0,746.50214
2005-02-01,Oceania,1075.0,1065.5784
2005-03-01,Oceania,581.0,660.3643
2005-04-01,Oceania,455.0,517.6797
2005-05-01,Oceania,906.0,798.91846
2005-06-01,Oceania,724.0,710.7255
2005-07-01,Oceania,730.0,667.4565
2005-08-01,Oceania,534.0,582.73004
2005-09-01,Oceania,564.0,583.5583
2005-10-01,Oceania,937.0,835.3924
2005-11-01,Oceania,700.0,711.2467
2005-12-01,Oceania,833.0,846.61395
2006-01-01,Oceania,1299.0,1270.8993
2006-02-01,Oceania,2042.0,1922.6422
2006-03-01,Oceania,468.0,532.7351
2006-04-01,Oceania,471.0,523.5215
2006-05-01,Oceania,335.0,363.82443
2006-06-01,Oceania,418.0,416.44385
2006-07-01,Oceania,447.0,447.83505
2006-08-01,Oceania,658.0,693.23724
2006-09-01,Oceania,778.0,727.695
2006-10-01,Oceania,451.0,599.5672
2006-11-01,Oceania,342.0,416.43732
2006-12-01,Oceania,572.0,621.81226
2007-01-01,Oceania,907.0,895.35175
2007-02-01,Oceania,1767.0,1730.8491
2007-03-01,Oceania,758.0,772.6189
2007-04-01,Oceania,788.0,759.7658
2007-05-01,Oceania,718.0,675.0186
2007-06-01,Oceania,620.0,622.8325
2007-07-01,Oceania,658.0,664.7438
2007-08-01,Oceania,849.0,854.4013
2007-09-01,Oceania,1036.0,991.90393
2007-10-01,Oceania,594.0,666.46796
2007-11-01,Oceania,561.0,704.53815
2007-12-01,Oceania,1210.0,1167.3221
2008-01-01,Oceania,2175.0,2001.3998
2008-02-01,Oceania,989.0,1030.5771
2008-03-01,Oceania,1028.0,1065.7528
2008-04-01,Oceania,936.0,848.3659
2008-05-01,Oceania,759.0,787.75024
2008-06-01,Oceania,618.0,644.6723
2008-07-01,Oceania,820.0,831.64484
2008-08-01,Oceania,949.0,941.41785
2008-09-01,Oceania,1003.0,966.2879
2008-10-01,Oceania,1030.0,1015.26953
2008-11-01,Oceania,776.0,802.68866
2008-12-01,Oceania,1083.0,1132.9906
2009-01-01,Oceania,1730.0,1764.0608
2009-02-01,Oceania,2047.0,2004.25
2009-03-01,Oceania,1657.0,1652.1875
2009-04-01,Oceania,1153.0,1173.1256
2009-05-01,Oceania,981.0,986.2423
2009-06-01,Oceania,808.0,727.62744
2009-07-01,Oceania,1001.0,1008.12335
2009-08-01,Oceania,1055.0,1006.80206
2009-09-01,Oceania,1281.0,1260.301
2009-10-01,Oceania,1385.0,1365.1035
2009-11-01,Oceania,974.0,1042.7646
2009-12-01,Oceania,1357.0,1318.5999
2010-01-01,Oceania,1046.0,1138.4941
2010-02-01,Oceania,2876.0,2680.2422
2010-03-01,Oceania,1165.0,1190.449
2010-04-01,Oceania,1494.0,1423.0559
2010-05-01,Oceania,1140.0,1096.2024
2010-06-01,Oceania,894.0,929.9298
2010-07-01,Oceania,669.0,751.69794
2010-08-01,Oceania,833.0,894.32556
2010-09-01,Oceania,924.0,933.8841
2010-10-01,Oceania,1017.0,1055.3322
2010-11-01,Oceania,749.0,770.456
2010-12-01,Oceania,1397.0,1308.2225
2011-01-01,Oceania,912.0,961.43756
2011-02-01,Oceania,1065.0,1131.3754
2011-03-01,Oceania,2377.0,2232.5093
2011-04-01,Oceania,1093.0,1096.4916
2011-05-01,Oceania,1251.0,1298.399
2011-06-01,Oceania,655.0,759.0108
2011-07-01,Oceania,808.0,860.96533
2011-08-01,Oceania,795.0,798.7821
2011-09-01,Oceania,900.0,884.0725
2011-10-01,Oceania,1118.0,1103.2235
2011-11-01,Oceania,1435.0,1361.2684
2011-12-01,Oceania,1593.0,1633.272
2012-01-01,Oceania,1113.0,1235.1624
2012-02-01,Oceania,3049.0,2898.3066
2012-03-01,Oceania,1482.0,1492.4336
2012-04-01,Oceania,1478.0,1453.7125
2012-05-01,Oceania,1234.0,1257.3538
2012-06-01,Oceania,1888.0,1812.6471
2012-07-01,Oceania,878.0,975.2759
2012-08-01,Oceania,1094.0,1085.1987
2012-09-01,Oceania,1391.0,1353.5076
2012-10-01,Oceania,1633.0,1592.8651
2012-11-01,Oceania,1429.0,1404.0607
2012-12-01,Oceania,2119.0,2111.0632
2013-01-01,Oceania,1508.0,1474.3003
2013-02-01,Oceania,2824.0,2765.2612
2013-03-01,Oceania,1914.0,1829.273
2013-04-01,Oceania,1389.0,1387.8582
2013-05-01,Oceania,1101.0,1142.5769
2013-06-01,Oceania,870.0,932.54517
2013-07-01,Oceania,2894.0,2784.1738
2013-08-01,Oceania,1440.0,1493.8718
2013-09-01,Oceania,847.0,969.9688
2013-10-01,Oceania,1401.0,1346.8113
2013-11-01,Oceania,1337.0,1349.6422
2013-12-01,Oceania,1875.0,1841.1791
2014-01-01,Oceania,1650.0,1653.6565
2014-02-01,Oceania,3071.0,3064.9158
2014-03-01,Oceania,1441.0,1474.6194
2014-04-01,Oceania,1616.0,1602.0997
2014-05-01,Oceania,1940.0,1872.0239
2014-06-01,Oceania,9123.0,8854.712
2014-07-01,Oceania,3034.0,3010.4468
2014-08-01,Oceania,1720.0,1710.4847
2014-09-01,Oceania,2385.0,2352.7332
2014-10-01,Oceania,1749.0,1751.0441
2014-11-01,Oceania,1494.0,1517.6868
2014-12-01,Oceania,3498.0,3372.8567
2015-01-01,Oceania,1081.0,1194.7318
2015-02-01,Oceania,2175.0,2172.6765
