date,continent,actual,forecast,error,abs_error,pct_error,ets_model,arima_model,model_type
2003-09-01,america_central_e_caribe,635.0,538.4113244139074,-96.58867558609256,96.58867558609256,-15.210815052927963,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-10-01,america_central_e_caribe,588.0,567.8577963054294,-20.14220369457064,20.14220369457064,-3.425544846015415,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-11-01,america_central_e_caribe,955.0,652.2092580253636,-302.7907419746364,302.7907419746364,-31.705836855982866,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2003-12-01,america_central_e_caribe,538.0,623.5275838770168,85.52758387701681,85.52758387701681,15.897320423237323,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-01-01,america_central_e_caribe,1059.0,549.5791684392209,-509.4208315607791,509.4208315607791,-48.103950100168,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-02-01,america_central_e_caribe,690.0,691.4891460993717,1.4891460993717374,1.4891460993717374,0.2158182752712663,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-03-01,america_central_e_caribe,644.0,606.2525357123014,-37.74746428769856,37.74746428769856,-5.861407498089839,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-04-01,america_central_e_caribe,550.0,510.97923806464854,-39.02076193535146,39.02076193535146,-7.09468398824572,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-05-01,america_central_e_caribe,923.0,576.1686944459958,-346.8313055540042,346.8313055540042,-37.57652281191811,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-06-01,america_central_e_caribe,534.0,1124.0757573067656,590.0757573067656,590.0757573067656,110.50107814733438,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-07-01,america_central_e_caribe,571.0,888.465259761278,317.46525976127805,317.46525976127805,55.598119047509286,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-08-01,america_central_e_caribe,552.0,636.0371954432849,84.03719544328487,84.03719544328487,15.224129609290738,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-09-01,america_central_e_caribe,640.0,652.5801545788485,12.580154578848465,12.580154578848465,1.9656491529450724,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-10-01,america_central_e_caribe,700.0,713.6027683626394,13.602768362639381,13.602768362639381,1.9432526232341973,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-11-01,america_central_e_caribe,1283.0,834.984972777808,-448.015027222192,448.015027222192,-34.91933181778582,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2004-12-01,america_central_e_caribe,777.0,822.64433255362,45.64433255361996,45.64433255361996,5.874431474082363,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-01-01,america_central_e_caribe,1153.0,740.1750938131804,-412.8249061868196,412.8249061868196,-35.80441510726969,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-02-01,america_central_e_caribe,692.0,819.3286416723311,127.32864167233106,127.32864167233106,18.400092727215473,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-03-01,america_central_e_caribe,625.0,709.7437360189498,84.74373601894979,84.74373601894979,13.558997763031966,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-04-01,america_central_e_caribe,444.0,573.8944343136793,129.8944343136793,129.8944343136793,29.25550322380165,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-05-01,america_central_e_caribe,949.0,609.2577312935275,-339.7422687064725,339.7422687064725,-35.80002831469679,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
2005-06-01,america_central_e_caribe,595.0,1229.8415506504127,634.8415506504127,634.8415506504127,106.69605893284249,"ETS(M,A,M)","(0, 1, 0, 0, 1, 0, 0)",Hybrid_ETS+ARIMA
