date,arrivals,continent,year,month_sin,month_cos,quarter_sin,quarter_cos,lag_1,lag_2,lag_3,lag_6,lag_12,seasonal_strength,trend_strength,seasonal_peak_year,seasonal_trough_year,spikiness,linearity,curvature,stl_e_acf1,stl_e_acf10,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
2017-03-01,4350.0,Asia,2017,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,5064.0,5991.0,2905.0,7720.0,3980.0,0.12870177393037685,0.027391204564977678,17.0,21.0,3982618960886.9375,1.0,1.2434497875801753e-13,-0.04545454545454564,0.015913804872925884,-0.2076319516927222,-0.44332974462619584,1.1028037191773354,3.0,0.1294943451147953,-0.4429757504546018,0.8695652173913043,4.0,0.03856749311294766,5.0,0.1440994356185981,1.0,0.5,0.45833333333333326,0.08333333333333326,0.15841078926579374,5.0,2.0653420234697046,0.0,0.0,0.981747704246875,1.3008094714026286
2017-04-01,3816.0,Asia,2017,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,4350.0,5064.0,5991.0,3659.0,3483.0,0.10148982337682366,0.04657472753558223,17.0,21.0,3803150840925.158,0.9999999999999996,1.2079226507921703e-13,-0.04769482307641633,0.01561190959518492,-0.20909706205959694,-0.4448750857853542,1.0965858181784356,3.0,0.14129451900396106,-0.4438031126865568,0.8695652173913043,4.0,0.005509641873278238,5.0,0.14657006700663713,1.0,0.5,0.375,0.0,0.16055923611207307,5.0,2.080115852756261,0.0,0.0,0.981747704246875,1.3014941038001093
2017-05-01,2932.0,Asia,2017,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,3816.0,4350.0,5064.0,2760.0,3293.0,0.004476142122198601,0.0,17.0,19.0,4089451637214.645,1.0,1.3011813848606835e-13,0.2875337357577563,0.1462822752141094,-0.20679043350781928,-0.4423856982507116,1.0933890938609865,3.0,0.14129451900396106,-0.44293468119896934,0.9130434782608695,4.0,0.030303030303030304,5.0,0.14894410847185188,1.0,0.5,0.29166666666666674,0.0,0.16697647639022514,5.0,2.080115852756261,0.0,0.0,0.981747704246875,1.3034741252903843
2017-06-01,2405.0,Asia,2017,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2932.0,3816.0,4350.0,2905.0,3125.0,0.17625510999203142,0.02589223452884548,14.0,18.0,3769478809038.228,1.0,1.2079226507921703e-13,-0.04228490661288432,0.03303109172295159,-0.1928332083342038,-0.4269726808974547,1.0959138069767471,3.0,0.14129451900396106,-0.43550106714825815,0.9565217391304348,4.0,0.013774104683195593,5.0,0.14844244378068483,1.0,0.5,0.20833333333333326,0.0,0.1798793908432466,5.0,2.080115852756261,0.0,0.0,0.981747704246875,1.297630044313251
2017-07-01,3543.0,Asia,2017,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,2405.0,2932.0,3816.0,5991.0,10193.0,0.20596498068495517,0.020477023089694568,13.0,24.0,3793653048553.6094,1.0,9.237055564881302e-14,-0.04545454545454527,0.02883125918924596,-0.26186999258012866,-0.49858510323962096,1.109953034476352,3.0,0.14129451900396106,-0.4218438951584361,0.9565217391304348,4.0,0.04683195592286501,5.0,0.15408976994392953,1.0,0.5,0.125,-0.04166666666666663,0.1968050443921016,5.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.285434920203363
2017-08-01,3273.0,Asia,2017,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,3543.0,2405.0,2932.0,5064.0,18964.0,0.0,0.00036053960927673323,12.0,23.0,4849282614783.034,1.0,9.170442183403793e-14,-0.024016079720352773,0.005625160613028242,-0.2572102361430709,-0.4935514441832337,1.1181114528332394,3.0,0.14129451900396106,-0.4178222210444704,0.9565217391304348,4.0,0.046831955922865015,5.0,0.153803758140735,1.0,0.5,0.04166666666666674,0.08333333333333326,0.20480815574084188,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,1.2821741511416807
2017-09-01,3356.0,Asia,2017,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3273.0,3543.0,2405.0,4350.0,7720.0,0.21716567994899927,0.017009852390818314,11.0,1.0,3569643126876.4434,1.0,1.1368683772161603e-13,-0.045454545454545324,0.028831259189245926,-0.2596737564362531,-0.49628725824726666,1.1135251391171213,3.0,0.14129451900396106,-0.41928237825863,0.9565217391304348,4.0,0.0303030303030303,5.0,0.15387070495861296,1.0,0.5,-0.04166666666666663,0.20833333333333326,0.20999150909003908,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,1.27977323451385
2017-10-01,3807.0,Asia,2017,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,3356.0,3273.0,3543.0,3816.0,3659.0,0.2724798595459784,0.09874856587886172,10.0,4.0,2868983919604.6343,0.9999999999999998,1.1368683772161603e-13,-0.05308791709045258,0.035700215576215985,-0.2657069311360383,-0.5030081296950103,1.1267009924497895,3.0,0.14129451900396106,-0.4256093928421219,0.9130434782608695,4.0,0.046831955922865015,5.0,0.15405097105450552,1.0,0.5,-0.125,0.20833333333333326,0.21229414674754343,6.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.2820985201527555
2017-11-01,4323.0,Asia,2017,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,3807.0,3356.0,3273.0,2932.0,2760.0,0.08971569560009851,0.039432585480377313,11.0,20.0,3270709689744.0737,1.0,9.947598300641403e-14,0.2710560602570099,0.1275291165776033,-0.2595356379187104,-0.49645785894442374,1.137342828628327,3.0,0.14129451900396106,-0.4237850958298442,0.9130434782608695,4.0,0.0303030303030303,5.0,0.15311699885090138,1.0,0.5,-0.20833333333333337,0.29166666666666674,0.21331436841993728,6.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.2782371907656727
2017-12-01,5207.0,Asia,2017,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,4323.0,3807.0,3356.0,2405.0,2905.0,0.17941356342200854,0.07752732741555202,8.0,7.0,2976522365274.115,1.0,8.526512829121202e-14,-0.024023323578947414,0.11049633947085712,-0.2517856928086743,-0.48853983075148255,1.141654444456092,3.0,0.14129451900396106,-0.42274410871181844,0.9565217391304348,4.0,0.04683195592286501,5.0,0.15072782089606027,1.0,0.5,-0.29166666666666663,0.25,0.21419500415165094,6.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.265116277910286
2018-01-01,3429.0,Asia,2018,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,5207.0,4323.0,3807.0,3543.0,5991.0,0.18368145467862018,0.03639374982795718,7.0,18.0,3630803746946.8013,1.0,7.105427357601002e-14,-0.05810764025605214,0.023673698675727432,-0.2548647653060372,-0.49159042735336017,1.1402089138338056,3.0,0.1532783516495475,-0.4184666122033232,0.9565217391304348,4.0,0.030303030303030304,5.0,0.14888120332788257,1.0,1.0,-0.375,0.16666666666666674,0.21420550378816533,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,1.2663312492037269
2018-02-01,5798.0,Asia,2018,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,3429.0,5207.0,4323.0,3273.0,5064.0,0.2036994232955276,0.1142318320702338,6.0,5.0,2980901411952.724,0.9999998065707156,0.008335991629792261,-0.00887308828461232,0.05441610358363386,-0.2546256659632121,-0.49132840290482693,1.1568001363705767,3.0,0.1532783516495475,-0.48033209128780496,0.9565217391304348,4.0,0.04683195592286501,5.0,0.1474513726511678,1.0,1.0,-0.45833333333333337,0.25,0.20800337002994643,6.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.2646818557007276
2018-03-01,4098.0,Asia,2018,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,5798.0,3429.0,5207.0,3356.0,4350.0,0.19938986106796175,0.08270163063354585,5.0,9.0,3362118748728.135,1.0,1.1368683772161603e-13,-0.04545454545454542,0.01307826612056288,-0.23922693258803562,-0.47793010878567815,1.1768642864919117,3.0,0.1294943451147953,-0.44202781584407114,0.9565217391304348,4.0,0.030303030303030304,4.0,0.14793983230629448,1.0,1.0,-0.5,0.16666666666666674,0.21587922474713342,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,1.2740449585272953
2018-04-01,2413.0,Asia,2018,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,4098.0,5798.0,3429.0,3807.0,3816.0,0.04527670972127673,0.03083590683295967,6.0,15.0,3626599381057.566,1.0,1.0302869668521453e-13,0.3099855452576982,0.11448359213308806,-0.24073213788488373,-0.47952230608654456,1.1659327324647486,3.0,0.1294943451147953,-0.4475077669542247,0.9565217391304348,4.0,0.0303030303030303,5.0,0.149355058214943,1.0,1.0,-0.5833333333333333,0.125,0.21681738618895804,6.0,1.9902945263083702,0.0,0.0,0.981747704246875,1.2751017947746621
2018-05-01,2356.0,Asia,2018,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,2413.0,4098.0,5798.0,4323.0,2932.0,0.1835681219787516,0.11084502727720791,3.0,2.0,3237338189934.8657,1.0,5.684341886080802e-14,-0.05610655608914542,0.02265418646668631,-0.22619479827023298,-0.4632255326428939,1.1504402757975984,3.0,0.14129451900396106,-0.44256221023404924,0.9565217391304348,4.0,0.030303030303030304,5.0,0.17722178353321297,1.0,1.0,-0.6666666666666667,0.16666666666666674,0.2307153963529999,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,1.190712491457524
2018-06-01,2378.0,Asia,2018,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2356.0,2413.0,4098.0,5207.0,2405.0,0.003946844523985749,0.0658969080417704,21.0,13.0,3280036449915.9434,0.9999999999999996,7.815970093361102e-14,0.4769799876264181,0.26586034391033053,-0.22613260269020624,-0.46228747323877284,1.1717609777001947,3.0,0.1294943451147953,-0.43380725489131655,0.9130434782608695,4.0,0.013774104683195593,5.0,0.20300375558642755,1.0,1.0,-0.75,0.16666666666666674,0.2654564580292787,6.0,2.0278182748890377,0.0,0.0,0.981747704246875,0.7753851144780355
2018-07-01,3486.0,Asia,2018,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,2378.0,2356.0,2413.0,3429.0,3543.0,0.0532409161505758,0.18822130210935162,1.0,5.0,2924852689404.1226,1.0,8.526512829121202e-14,-0.009456450121214478,0.07931325229732415,-0.21612328907987577,-0.4510198196657084,1.293953202117295,3.0,0.11841713783698274,-0.7743893727065078,0.8695652173913043,3.0,0.013605442176870746,4.0,0.10712512054009993,1.0,0.3333333333333333,-0.8333333333333334,0.16666666666666674,0.31900864374315246,6.0,1.9902945263083702,0.0,0.0,0.7853981633975,0.7603752833185914
2018-08-01,3785.0,Asia,2018,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,3486.0,2378.0,2356.0,5798.0,3273.0,1.0,1.0,1.0,4.0,4.23718373452986e-50,1.0,5.684341886080802e-14,0.05860460219662747,0.22194623239454903,-0.14469561734132608,-0.3926556661268335,0.8480532314427112,3.0,0.01922801893221201,-1.6904265695048437,0.8695652173913043,3.0,0.005509641873278237,0.0,0.09517381553894178,1.0,1.5,-0.875,0.125,0.23228947060688138,6.0,1.9675446070142595,0.0,0.0,0.981747704246875,0.6130760498417154
2018-09-01,3453.0,Asia,2018,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3785.0,3486.0,2378.0,4098.0,3356.0,1.0,1.0,1.0,10.0,2.4640071826307438e-51,0.9999999999999996,8.171241461241152e-14,0.5870068457195698,0.8789269809172056,0.07328791448446015,-0.130857683556726,0.798589836582312,3.0,0.20034756505082535,-0.7423939659685885,0.9565217391304348,4.0,0.02203856749311295,6.0,0.0781012389258132,1.0,0.5,-0.5,0.04166666666666674,0.14088810850872832,6.0,2.1028657720503716,0.0,0.0,1.1780972450962501,1.0122441471504873
