ds,simulation,set,value
2002-07-01,sim_10,train,63769.62629889917
2002-08-01,sim_10,train,60352.403859813014
2002-09-01,sim_10,train,48962.61086269916
2002-10-01,sim_10,train,60370.826953598786
2002-11-01,sim_10,train,60319.663918899
2002-12-01,sim_10,train,66032.04638528852
2003-01-01,sim_10,train,79174.42103599393
2003-02-01,sim_10,train,74472.06899422206
2003-03-01,sim_10,train,64794.129522924966
2003-04-01,sim_10,train,53676.14953693842
2003-05-01,sim_10,train,42979.31766803002
2003-06-01,sim_10,train,43527.728290423795
2003-07-01,sim_10,train,73364.5905609141
2003-08-01,sim_10,train,63874.936098325925
2003-09-01,sim_10,train,55252.11274374224
2003-10-01,sim_10,train,52212.16493277078
2003-11-01,sim_10,train,53126.8973719215
2003-12-01,sim_10,train,64448.34572951721
2004-01-01,sim_10,train,77066.31918983163
2004-02-01,sim_10,train,68568.86021712833
2004-03-01,sim_10,train,74739.90937485795
2004-04-01,sim_10,train,68279.55641469901
2004-05-01,sim_10,train,59263.98779586925
2004-06-01,sim_10,train,58067.088334719025
2004-07-01,sim_10,train,71639.89104572301
2004-08-01,sim_10,train,62427.248079363584
2004-09-01,sim_10,train,56984.42102994764
2004-10-01,sim_10,train,63950.905836523634
2004-11-01,sim_10,train,55836.40913679238
2004-12-01,sim_10,train,74744.88096197558
2005-01-01,sim_10,train,102203.57404202466
2005-02-01,sim_10,train,96683.79903121376
2005-03-01,sim_10,train,88493.77743686415
2005-04-01,sim_10,train,70099.15220068194
2005-05-01,sim_10,train,54543.493907819204
2005-06-01,sim_10,train,66858.90142112933
2005-07-01,sim_10,train,70251.55800725924
2005-08-01,sim_10,train,62360.75490536295
2005-09-01,sim_10,train,56613.47415093763
2005-10-01,sim_10,train,58825.499032969135
2005-11-01,sim_10,train,63290.93989263095
2005-12-01,sim_10,train,83016.85454629447
2006-01-01,sim_10,train,106263.65689767562
2006-02-01,sim_10,train,97189.5425355537
2006-03-01,sim_10,train,83315.66160014828
2006-04-01,sim_10,train,64955.81272144407
2006-05-01,sim_10,train,53481.66803072696
2006-06-01,sim_10,train,34311.15602287844
2006-07-01,sim_10,train,57445.95510837246
2006-08-01,sim_10,train,49823.09872273179
2006-09-01,sim_10,train,51752.828196408256
2006-10-01,sim_10,train,55891.273332784884
2006-11-01,sim_10,train,64499.54623592265
2006-12-01,sim_10,train,74658.15138833184
2007-01-01,sim_10,train,93375.69983871456
2007-02-01,sim_10,train,85591.47159459529
2007-03-01,sim_10,train,81133.11508379737
2007-04-01,sim_10,train,54314.43736308947
2007-05-01,sim_10,train,50020.18581355787
2007-06-01,sim_10,train,50394.20415588421
2007-07-01,sim_10,train,63664.892928023655
2007-08-01,sim_10,train,57440.70766494248
2007-09-01,sim_10,train,51319.443903215826
2007-10-01,sim_10,train,49400.15653697624
2007-11-01,sim_10,train,49547.28392372984
2007-12-01,sim_10,train,62726.01788688635
2008-01-01,sim_10,train,102423.0259860684
2008-02-01,sim_10,train,91093.13058939094
2008-03-01,sim_10,train,84785.77542877986
2008-04-01,sim_10,train,54544.10918955968
2008-05-01,sim_10,train,35285.55451103321
2008-06-01,sim_10,train,45939.03600265097
2008-07-01,sim_10,train,66951.92525019257
2008-08-01,sim_10,train,62567.809006220945
2008-09-01,sim_10,train,56037.99358185921
2008-10-01,sim_10,train,56514.81565458144
2008-11-01,sim_10,train,63145.78395519154
2008-12-01,sim_10,train,71824.11614247537
2009-01-01,sim_10,train,96590.94790471876
2009-02-01,sim_10,train,97315.22029431118
2009-03-01,sim_10,train,99651.20818103783
2009-04-01,sim_10,train,64215.72839211825
2009-05-01,sim_10,train,51569.97317636728
2009-06-01,sim_10,train,53791.185586880994
2009-07-01,sim_10,train,66823.03559086802
2009-08-01,sim_10,train,69940.56593139427
2009-09-01,sim_10,train,59850.40068987
2009-10-01,sim_10,train,77611.09598011809
2009-11-01,sim_10,train,84418.848528821
2009-12-01,sim_10,train,97072.26684256278
2010-01-01,sim_10,train,102447.85191216503
2010-02-01,sim_10,train,107902.89071636072
2010-03-01,sim_10,train,105579.51885553225
2010-04-01,sim_10,train,69290.4698210592
2010-05-01,sim_10,train,58928.86792015923
2010-06-01,sim_10,train,60065.27864147142
2010-07-01,sim_10,train,68585.99872123962
2010-08-01,sim_10,train,70976.65884292457
2010-09-01,sim_10,train,58716.784550514305
2010-10-01,sim_10,train,72659.12175144575
2010-11-01,sim_10,train,82821.83974632909
2010-12-01,sim_10,train,99396.65294709595
2011-01-01,sim_10,train,102610.17952382
2011-02-01,sim_10,train,117183.8663905795
2011-03-01,sim_10,train,116384.65810679471
2011-04-01,sim_10,train,77384.48243080378
2011-05-01,sim_10,train,51404.624723977395
2011-06-01,sim_10,train,57085.43376576711
2011-07-01,sim_10,train,65403.3456664484
2011-08-01,sim_10,train,92416.11125787036
2011-09-01,sim_10,train,134267.02129374963
2011-10-01,sim_10,train,101383.23824681569
2011-11-01,sim_10,train,82521.40976633906
2011-12-01,sim_10,train,91869.88913221273
2012-01-01,sim_10,train,108197.44856478767
2012-02-01,sim_10,train,126947.39180679238
2012-03-01,sim_10,train,126407.15824268557
2012-04-01,sim_10,train,93374.5321088008
2012-05-01,sim_10,train,67616.96721254555
2012-06-01,sim_10,train,84691.61449933455
2012-07-01,sim_10,train,90618.90450254283
2012-08-01,sim_10,train,83239.06101018784
2012-09-01,sim_10,train,71254.96584066772
2012-10-01,sim_10,train,90133.87697250559
2012-11-01,sim_10,train,95531.49637753952
2012-12-01,sim_10,train,136553.69581360157
2013-01-01,sim_10,train,110816.00567087096
2013-02-01,sim_10,train,126990.16978000155
2013-03-01,sim_10,train,123352.92561642638
2013-04-01,sim_10,train,91522.85117826762
2013-05-01,sim_10,train,70960.18984454144
2013-06-01,sim_10,train,114837.68386314738
2013-07-01,sim_10,train,111145.02357114239
2013-08-01,sim_10,train,82881.32521231135
2013-09-01,sim_10,train,51793.30579861997
2013-10-01,sim_10,train,81973.60633783312
2013-11-01,sim_10,train,94339.37552252428
2013-12-01,sim_10,train,141504.72370804788
2014-01-01,sim_10,train,112733.62701674628
2014-02-01,sim_10,train,136610.71537476493
2014-03-01,sim_10,train,240871.7253322082
2014-04-01,sim_10,train,121194.96654415925
2014-05-01,sim_10,train,77214.12978281864
2014-06-01,sim_10,train,141265.82937701515
2014-07-01,sim_10,train,124896.39907891615
2014-08-01,sim_10,train,102814.22309876747
2014-09-01,sim_10,train,142517.73793374829
2014-10-01,sim_10,train,97847.98562947562
2014-11-01,sim_10,train,123307.89958109704
2014-12-01,sim_10,train,187744.26912505762
2015-01-01,sim_10,train,127817.32289919861
2015-02-01,sim_10,train,140580.4014538877
2015-03-01,sim_10,train,112639.62291899639
2015-04-01,sim_10,train,89621.05294004593
2015-05-01,sim_10,train,77985.18616264546
2015-06-01,sim_10,train,124560.11558269762
2015-07-01,sim_10,train,130591.57836737117
2015-08-01,sim_10,train,118883.02610760242
2015-09-01,sim_10,train,90461.85677111962
2015-10-01,sim_10,train,110433.54048200758
2015-11-01,sim_10,train,115133.12714982814
2015-12-01,sim_10,train,175996.26462512312
2016-01-01,sim_10,train,132276.8673673611
2016-02-01,sim_10,train,173023.69909495843
2016-03-01,sim_10,train,140130.6790702152
2016-04-01,sim_10,train,110214.88654629317
2016-05-01,sim_10,train,52758.409634850876
2016-06-01,sim_10,train,115966.20121666911
2016-07-01,sim_10,train,136362.4669385809
2016-08-01,sim_10,train,115648.56585680241
2016-09-01,sim_10,train,100215.45027394516
2016-10-01,sim_10,train,109357.70009628333
2016-11-01,sim_10,train,91071.2365149055
2016-12-01,sim_10,train,169353.35875376879
2017-01-01,sim_10,train,137922.5858776169
2017-02-01,sim_10,train,144124.02505059802
2017-03-01,sim_10,train,131058.98659651584
2017-04-01,sim_10,train,96894.32544797414
2017-05-01,sim_10,train,82748.46026695955
2017-06-01,sim_10,train,75377.00745286944
2017-07-01,sim_10,train,114459.62825276269
2017-08-01,sim_10,train,114561.38276629634
2017-09-01,sim_10,train,91077.98089574915
2017-10-01,sim_10,train,98141.81168030518
2017-11-01,sim_10,train,113177.56122166291
2017-12-01,sim_10,train,147158.3894437806
2018-01-01,sim_10,train,139684.57460605365
2018-02-01,sim_10,train,142857.47580519336
2018-03-01,sim_10,train,131111.30776270668
2018-04-01,sim_10,train,96657.44169333103
2018-05-01,sim_10,train,76850.80780795825
2018-06-01,sim_10,train,72611.85235624942
2018-07-01,sim_10,train,95770.1262814253
2018-08-01,sim_10,train,111792.03289041849
2018-09-01,sim_10,train,103008.53972545869
2018-10-01,sim_10,train,108652.31644339643
2018-11-01,sim_10,train,113604.4221885917
2018-12-01,sim_10,train,141073.07483148703
2019-01-01,sim_10,train,141004.20137204052
2019-02-01,sim_10,train,141424.2931095687
2019-03-01,sim_10,train,134796.93092345205
2019-04-01,sim_10,train,94597.92449028115
2019-05-01,sim_10,train,74970.31621062907
2019-06-01,sim_10,train,78758.21669291038
2019-07-01,sim_10,train,93165.0223545961
2019-08-01,sim_10,train,86649.48288602202
2019-09-01,sim_10,train,76199.32529720291
2019-10-01,sim_10,train,86998.96241218408
2019-11-01,sim_10,train,107871.39701836425
2019-12-01,sim_10,train,132821.97830037217
2020-01-01,sim_10,train,136086.29855401872
2020-02-01,sim_10,train,143049.35919495387
2020-03-01,sim_10,train,126875.4640071073
2020-04-01,sim_10,train,90970.91283836772
2020-05-01,sim_10,train,75306.28765095156
2020-06-01,sim_10,train,87945.7195642171
2020-07-01,sim_10,train,91533.10799854124
2020-08-01,sim_10,train,91787.01445321526
2020-09-01,sim_10,train,82635.8503012466
2020-10-01,sim_10,train,107263.68138599147
2020-11-01,sim_10,train,94134.19296020546
2020-12-01,sim_10,train,132682.3292778327
2021-01-01,sim_10,train,132568.9180645012
2021-02-01,sim_10,train,136581.1412134265
2021-03-01,sim_10,train,130120.60000872523
2021-04-01,sim_10,train,96456.08639184298
2021-05-01,sim_10,train,76369.1344251039
2021-06-01,sim_10,train,88296.90098261734
2021-07-01,sim_10,train,91330.45929989291
2021-08-01,sim_10,train,92648.95396957382
2021-09-01,sim_10,train,84859.59875174233
2021-10-01,sim_10,train,94246.46641337874
2021-11-01,sim_10,train,101151.41732208451
2021-12-01,sim_10,train,129611.12242741752
2022-01-01,sim_10,train,114841.94685331683
2022-02-01,sim_10,train,133606.7048940619
2022-03-01,sim_10,train,144214.6881616673
2022-04-01,sim_10,train,99383.61071183714
2022-05-01,sim_10,train,86582.76128363637
2022-06-01,sim_10,train,48202.009205055525
2022-07-01,sim_10,train,82047.2749411774
2022-08-01,sim_10,train,68141.79501935215
2022-09-01,sim_10,train,68085.8027597363
2022-10-01,sim_10,train,115897.28682416424
2022-11-01,sim_10,train,135636.31204893588
2022-12-01,sim_10,train,130183.11368737402
2023-01-01,sim_10,train,132843.71286959533
2023-02-01,sim_10,train,130459.75249852319
2023-03-01,sim_10,train,121007.15114703009
2023-04-01,sim_10,train,90798.29439790113
2023-05-01,sim_10,train,77468.21633936092
2023-06-01,sim_10,train,71088.69623932386
2023-07-01,sim_10,train,90811.75423400139
2023-08-01,sim_10,train,86530.19500060176
2023-09-01,sim_10,train,81701.86941176245
2023-10-01,sim_10,train,91264.28358610708
2023-11-01,sim_10,train,106471.34163422445
2023-12-01,sim_10,train,120702.4327446193
2024-01-01,sim_10,forecast,118958.3438751284
2024-02-01,sim_10,forecast,124289.73630399232
2024-03-01,sim_10,forecast,120679.44171079464
2024-04-01,sim_10,forecast,91791.97610821531
2024-05-01,sim_10,forecast,79073.32789774035
2024-06-01,sim_10,forecast,73483.4909544022
2024-07-01,sim_10,forecast,88793.32036963337
2024-08-01,sim_10,forecast,84715.6152012869
2024-09-01,sim_10,forecast,80246.67673115701
2024-10-01,sim_10,forecast,96083.00046085806
2024-11-01,sim_10,forecast,105673.73009744853
2024-12-01,sim_10,forecast,119394.05732525367
2000-01-01,sim_11,train,91906.18746756346
2000-02-01,sim_11,train,75246.63393284299
2000-03-01,sim_11,train,76951.37131687129
2000-04-01,sim_11,train,63595.92169903193
2000-05-01,sim_11,train,54228.50743652563
2000-06-01,sim_11,train,52818.093982916515
2000-07-01,sim_11,train,70830.72330989571
2000-08-01,sim_11,train,63866.32692321934
2000-09-01,sim_11,train,50985.47365465061
2000-10-01,sim_11,train,58805.16609814295
2000-11-01,sim_11,train,77159.02866758582
2000-12-01,sim_11,train,66783.08510162447
2001-01-01,sim_11,train,78493.00263851965
2001-02-01,sim_11,train,78698.58550857585
2001-03-01,sim_11,train,109964.92597559035
2001-04-01,sim_11,train,104516.19041555922
2001-05-01,sim_11,train,62946.81130488215
2001-06-01,sim_11,train,65288.962852637356
2001-07-01,sim_11,train,71709.37528861519
2001-08-01,sim_11,train,67956.46975151716
2001-09-01,sim_11,train,46553.92360916539
2001-10-01,sim_11,train,52612.90650200175
2001-11-01,sim_11,train,47082.77521218851
2001-12-01,sim_11,train,80796.20784910774
2002-01-01,sim_11,train,89881.94699800624
2002-02-01,sim_11,train,78290.75970212536
2002-03-01,sim_11,train,74306.10381467674
2002-04-01,sim_11,train,66596.33591236148
2002-05-01,sim_11,train,38804.496023517524
2002-06-01,sim_11,train,43871.592969779405
2002-07-01,sim_11,train,67199.65264921502
2002-08-01,sim_11,train,65080.26371339394
2002-09-01,sim_11,train,46008.2729315411
2002-10-01,sim_11,train,51768.87414815448
2002-11-01,sim_11,train,52870.94872036405
2002-12-01,sim_11,train,67690.44015281527
2003-01-01,sim_11,train,112047.98514806367
2003-02-01,sim_11,train,76063.71163952549
2003-03-01,sim_11,train,72703.86203137651
2003-04-01,sim_11,train,52489.55017224095
2003-05-01,sim_11,train,42309.58489386198
2003-06-01,sim_11,train,33754.32431453334
2003-07-01,sim_11,train,52493.11499133276
2003-08-01,sim_11,train,45993.99377875052
2003-09-01,sim_11,train,67071.00126466318
2003-10-01,sim_11,train,120112.16124382016
2003-11-01,sim_11,train,72387.7561053327
2003-12-01,sim_11,train,63190.614922252265
2004-01-01,sim_11,train,87318.40050847286
2004-02-01,sim_11,train,73824.11674213702
2004-03-01,sim_11,train,69191.04359543261
2004-04-01,sim_11,train,59474.30973202738
2004-05-01,sim_11,train,50866.582790793094
2004-06-01,sim_11,train,61633.85421972902
2004-07-01,sim_11,train,70384.39328062626
2004-08-01,sim_11,train,64504.51000602805
2004-09-01,sim_11,train,53486.89411727229
2004-10-01,sim_11,train,60344.74369488663
2004-11-01,sim_11,train,57519.05093533928
2004-12-01,sim_11,train,76863.57924486074
2005-01-01,sim_11,train,103446.89820230963
2005-02-01,sim_11,train,50839.303963565835
2005-03-01,sim_11,train,92469.49250597281
2005-04-01,sim_11,train,76077.16952836097
2005-05-01,sim_11,train,45961.33435590237
2005-06-01,sim_11,train,59161.3418109558
2005-07-01,sim_11,train,63673.58123267995
2005-08-01,sim_11,train,30486.549973457673
2005-09-01,sim_11,train,67263.37247689982
2005-10-01,sim_11,train,69721.44744842971
2005-11-01,sim_11,train,25223.82688642315
2005-12-01,sim_11,train,75159.59034376615
2006-01-01,sim_11,train,103470.01636923836
2006-02-01,sim_11,train,93248.9249948979
2006-03-01,sim_11,train,90076.26708557973
2006-04-01,sim_11,train,68044.05479351917
2006-05-01,sim_11,train,55639.16062924961
2006-06-01,sim_11,train,49639.95103274791
2006-07-01,sim_11,train,63545.444386937896
2006-08-01,sim_11,train,50912.265776548455
2006-09-01,sim_11,train,45453.399674291024
2006-10-01,sim_11,train,52931.413354062504
2006-11-01,sim_11,train,52555.673395111284
2006-12-01,sim_11,train,68910.6617994564
2007-01-01,sim_11,train,100155.69432154426
2007-02-01,sim_11,train,90309.67279831583
2007-03-01,sim_11,train,80987.80833766569
2007-04-01,sim_11,train,55316.7932863343
2007-05-01,sim_11,train,58145.12857060494
2007-06-01,sim_11,train,47734.789279366465
2007-07-01,sim_11,train,61464.92650479518
2007-08-01,sim_11,train,52128.92287074544
2007-09-01,sim_11,train,53757.411463930504
2007-10-01,sim_11,train,56218.908155645666
2007-11-01,sim_11,train,53722.48453768706
2007-12-01,sim_11,train,65863.36416703228
2008-01-01,sim_11,train,94450.92705927789
2008-02-01,sim_11,train,92013.06624029644
2008-03-01,sim_11,train,89993.82781917014
2008-04-01,sim_11,train,59217.37764897104
2008-05-01,sim_11,train,48111.93139820279
2008-06-01,sim_11,train,49107.61715118414
2008-07-01,sim_11,train,61054.675522716316
2008-08-01,sim_11,train,46672.32323243468
2008-09-01,sim_11,train,40688.644841608075
2008-10-01,sim_11,train,45141.81368004567
2008-11-01,sim_11,train,48968.08807369751
2008-12-01,sim_11,train,74426.45246681095
2009-01-01,sim_11,train,89671.97971440574
2009-02-01,sim_11,train,87927.31966833537
2009-03-01,sim_11,train,100916.93310290498
2009-04-01,sim_11,train,68918.61984981026
2009-05-01,sim_11,train,59941.34232054919
2009-06-01,sim_11,train,61690.37403610708
2009-07-01,sim_11,train,68037.88347950016
2009-08-01,sim_11,train,68105.90675529062
2009-09-01,sim_11,train,72508.19357021505
2009-10-01,sim_11,train,67182.49743737828
2009-11-01,sim_11,train,71474.14531149593
2009-12-01,sim_11,train,84655.39996681106
2010-01-01,sim_11,train,96930.9499178383
2010-02-01,sim_11,train,98442.45254373571
2010-03-01,sim_11,train,113130.28561370306
2010-04-01,sim_11,train,76361.35712868434
2010-05-01,sim_11,train,59445.73230519795
2010-06-01,sim_11,train,55433.611052162036
2010-07-01,sim_11,train,74054.87451090745
2010-08-01,sim_11,train,77189.97150144145
2010-09-01,sim_11,train,64196.005213132106
2010-10-01,sim_11,train,73567.82424089256
2010-11-01,sim_11,train,75076.1384212122
2010-12-01,sim_11,train,101049.04569181617
2011-01-01,sim_11,train,101623.36642207258
2011-02-01,sim_11,train,110289.8383165625
2011-03-01,sim_11,train,124894.69127316994
2011-04-01,sim_11,train,84402.62654505696
2011-05-01,sim_11,train,61755.49157107939
2011-06-01,sim_11,train,62565.73674375411
2011-07-01,sim_11,train,69894.18330966134
2011-08-01,sim_11,train,76181.12730624533
2011-09-01,sim_11,train,68482.43200120512
2011-10-01,sim_11,train,96373.7363609686
2011-11-01,sim_11,train,89136.9892360324
2011-12-01,sim_11,train,110662.17228809124
2012-01-01,sim_11,train,216783.08351455204
2012-02-01,sim_11,train,139028.5409946512
2012-03-01,sim_11,train,105738.11711087913
2012-04-01,sim_11,train,85473.79145470644
2012-05-01,sim_11,train,52539.58083161384
2012-06-01,sim_11,train,75886.58062400416
2012-07-01,sim_11,train,148933.84262144938
2012-08-01,sim_11,train,57689.889466526394
2012-09-01,sim_11,train,64463.35058205525
2012-10-01,sim_11,train,105393.5518803684
2012-11-01,sim_11,train,102066.63243027299
2012-12-01,sim_11,train,139371.9787671951
2013-01-01,sim_11,train,112805.55680327686
2013-02-01,sim_11,train,123062.68216851365
2013-03-01,sim_11,train,122122.69782288482
2013-04-01,sim_11,train,86886.27548199976
2013-05-01,sim_11,train,74213.65460578242
2013-06-01,sim_11,train,122757.37997148378
2013-07-01,sim_11,train,101021.05532706507
2013-08-01,sim_11,train,76319.10989823792
2013-09-01,sim_11,train,70619.68366507476
2013-10-01,sim_11,train,98477.3417368839
2013-11-01,sim_11,train,99826.484451578
2013-12-01,sim_11,train,150642.69115834963
2014-01-01,sim_11,train,106679.56750703053
2014-02-01,sim_11,train,140680.67878330962
2014-03-01,sim_11,train,140199.9097893458
2014-04-01,sim_11,train,105802.50035642285
2014-05-01,sim_11,train,97465.35214622984
2014-06-01,sim_11,train,142128.68621460305
2014-07-01,sim_11,train,143978.40691076353
2014-08-01,sim_11,train,114588.61418232879
2014-09-01,sim_11,train,113887.21857977267
